Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE96140,"ChIP-seq from HepG2 (ENCSR372JXR)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",2,,"BED;BIGBED;BIGWIG;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96140/suppl",22955616,,"ENCODE DCC","Mar 12, 2017"
GSE96141,"ChIP-seq from MCF-7 (ENCSR374RZR)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",2,,"BED;BIGBED;BIGWIG;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96141/suppl",22955616,,"ENCODE DCC","Mar 12, 2017"
GSE96142,"ChIP-seq from bipolar spindle neuron (ENCSR375IXS)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",2,,"BED;BIGBED;BIGWIG;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96142/suppl",22955616,,"ENCODE DCC","Mar 12, 2017"
GSE96143,"ChIP-seq from fibroblast of arm (ENCSR377QMP)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",2,,"BED;BIGBED;BIGWIG;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96143/suppl",22955616,,"ENCODE DCC","Mar 12, 2017"
GSE96144,"ChIP-seq from gastrocnemius medialis (ENCSR380KNE)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",4,,"BED;BIGBED;BIGWIG;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96144/suppl",22955616,,"ENCODE DCC","Mar 12, 2017"
GSE96145,"ChIP-seq from HepG2 (ENCSR381PHD)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",1,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96145/suppl",22955616,,"ENCODE DCC","Mar 12, 2017"
GSE96146,"ChIP-seq from liver (ENCSR382MOM)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",2,,"BED;BIGBED;BIGWIG;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96146/suppl",22955616,,"ENCODE DCC","Mar 12, 2017"
GSE96147,"ChIP-seq from induced pluripotent stem cell (ENCSR386RIJ)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",2,,"BED;BIGBED;BIGWIG;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96147/suppl",22955616,,"ENCODE DCC","Mar 12, 2017"
GSE96148,"ChIP-seq from K562 (ENCSR387SYS)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",2,,"BED;BIGBED;BIGWIG;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96148/suppl",22955616,,"ENCODE DCC","Mar 12, 2017"
GSE96149,"ChIP-seq from neutrophil (ENCSR393SYU)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",2,,"BED;BIGBED;BIGWIG;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96149/suppl",22955616,,"ENCODE DCC","Mar 12, 2017"
GSE96150,"ChIP-seq from HepG2 (ENCSR396QWK)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",2,,"BED;BIGBED;BIGWIG;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96150/suppl",22955616,,"ENCODE DCC","Mar 12, 2017"
GSE96151,"ChIP-seq from HepG2 (ENCSR396SOH)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",2,,"BED;BIGBED;BIGWIG;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96151/suppl",22955616,,"ENCODE DCC","Mar 12, 2017"
GSE96152,"ChIP-seq from neural cell (ENCSR397HSO)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",2,,"BED;BIGBED;BIGWIG;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96152/suppl",22955616,,"ENCODE DCC","Mar 12, 2017"
GSE96153,"ChIP-seq from fibroblast of arm (ENCSR397TUH)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",2,,"BED;BIGBED;BIGWIG;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96153/suppl",22955616,,"ENCODE DCC","Mar 12, 2017"
GSE96154,"ChIP-seq from MM.1S (ENCSR399VPY)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",2,,"BED;BIGBED;BIGWIG;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96154/suppl",22955616,,"ENCODE DCC","Mar 12, 2017"
GSE96155,"ChIP-seq from PC-9 (ENCSR402SJV)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",2,,"BED;BIGBED;BIGWIG;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96155/suppl",22955616,,"ENCODE DCC","Mar 12, 2017"
GSE96156,"ChIP-seq from MM.1S (ENCSR404LJZ)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",3,,"BED;BIGBED;BIGWIG;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96156/suppl",22955616,,"ENCODE DCC","Mar 12, 2017"
GSE96157,"ChIP-seq from neural cell (ENCSR405NQJ)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",2,,"BED;BIGBED;BIGWIG;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96157/suppl",22955616,,"ENCODE DCC","Mar 12, 2017"
GSE96158,"ChIP-seq from adrenal gland (ENCSR406PCK)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",2,,"BED;BIGBED;BIGWIG;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96158/suppl",22955616,,"ENCODE DCC","Mar 12, 2017"
GSE96159,"ChIP-seq from HepG2 (ENCSR407BEZ)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",2,,"BED;BIGBED;BIGWIG;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96159/suppl",22955616,,"ENCODE DCC","Mar 12, 2017"
GSE96160,"ChIP-seq from NCI-H929 (ENCSR409FGC)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96160/suppl",22955616,,"ENCODE DCC","Mar 12, 2017"
GSE96161,"ChIP-seq from HepG2 (ENCSR415AEB)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",2,,"BED;BIGBED;BIGWIG;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96161/suppl",22955616,,"ENCODE DCC","Mar 12, 2017"
GSE96162,"ChIP-seq from breast epithelium (ENCSR416AUW)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",2,,"BED;BIGBED;BIGWIG;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96162/suppl",22955616,,"ENCODE DCC","Mar 12, 2017"
GSE96163,"ChIP-seq from thoracic aorta (ENCSR416CYZ)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",2,,"BED;BIGBED;BIGWIG;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96163/suppl",22955616,,"ENCODE DCC","Mar 12, 2017"
GSE96164,"ChIP-seq from SK-N-SH (ENCSR423UOT)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",2,,"BED;BIGBED;BIGWIG;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96164/suppl",22955616,,"ENCODE DCC","Mar 12, 2017"
